date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:34	128795/128795	---M-Z	200	added ('OK')	application/javascript	etag:%221f71b-5f3b1114f965d-gzip%22	https://html.vecurosoft.com/playrex/dark/assets/js/layerslider.kreaturamedia.jquery.js	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/js/layerslider.kreaturamedia.jquery.js	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:34	26580/26580	---M-Z	200	added ('OK')	application/javascript	etag:%2267d4-628842c1eafff-gzip%22	https://html.vecurosoft.com/playrex/dark/assets/js/main.js	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/js/main.js	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:34	5701/5701	---M--	200	added ('OK')	image/svg+xml	etag:%221645-5f3b1114a1820%22	https://html.vecurosoft.com/playrex/dark/assets/img/logo-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/logo-3.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:35	141656/141656	---M--	200	added ('OK')	image/jpeg	etag:%2222958-5f3b111e3797e%22	https://html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:35	180035/180035	---M--	200	added ('OK')	image/jpeg	etag:%222bf43-5f3b111e52efd%22	https://html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:35	109236/109236	---M--	200	added ('OK')	image/jpeg	etag:%221aab4-5f3b111e57d1d%22	https://html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-2-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-2-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:36	87795/87795	---M--	200	added ('OK')	image/svg+xml	etag:%22156f3-5f3b11263a5c7%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-1.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:36	1233236/1233236	---M--	200	added ('OK')	image/png	etag:%2212d154-5f3b11177cf2c%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-1.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:36	46318/46318	---M--	200	added ('OK')	image/svg+xml	etag:%22b4ee-5f3b112646147%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-2.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:36	279139/279139	---M--	200	added ('OK')	image/svg+xml	etag:%2244263-5f3b1126599c6%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-3.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:37	101974/101974	---M--	200	added ('OK')	image/svg+xml	etag:%2218e56-5f3b11265c8a6%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-4.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-4.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:37	33761/33761	---M--	200	added ('OK')	image/jpeg	etag:%2283e1-5f3b1115533db%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/ab-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/ab-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:37	237579/237579	---M--	200	added ('OK')	image/png	etag:%223a00b-5f3b11159a879%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/about-2-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/about-2-3.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:37	112715/112715	---M--	200	added ('OK')	image/jpeg	etag:%221b84b-5f3b1115562bb%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/ab-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/ab-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:38	520423/520423	---M--	200	added ('OK')	image/svg+xml	etag:%227f0e7-5f3b1120c8d0c%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-7.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-7.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:38	50633/50633	---M--	200	added ('OK')	image/svg+xml	etag:%22c5c9-5f3b1120b642d%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-8.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-8.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:38	57947/57947	---M--	200	added ('OK')	image/jpeg	etag:%22e25b-5f3b11178f80b%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:38	3331900/3331900	---M--	200	added ('OK')	image/png	etag:%2232d73c-5f3b1119b453d%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/match-bg-3-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/match-bg-3-1.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:38	82283/82283	---M--	200	added ('OK')	image/jpeg	etag:%221416b-5f3b11213e009%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:39	10956/10956	---M--	200	added ('OK')	image/jpeg	etag:%222acc-5f3b11214e9a9%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:39	17702/17702	---M--	200	added ('OK')	image/jpeg	etag:%224526-5f3b11215f348%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:39	44661/44661	---M--	200	added ('OK')	image/jpeg	etag:%22ae75-5f3b112161288%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/m-nav-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:39	182566/182566	---M--	200	added ('OK')	image/jpeg	etag:%222c926-5f3b1121de285%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:39	181938/181938	---M--	200	added ('OK')	image/jpeg	etag:%222c6b2-5f3b1121e4045%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:40	263361/263361	---M--	200	added ('OK')	image/jpeg	etag:%22404c1-5f3b112201504%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:40	2370/2370	---M--	200	added ('OK')	image/png	etag:%22942-5f3b111ed9b3a%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-1.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:40	379215/379215	---M--	200	added ('OK')	image/jpeg	etag:%225c94f-5f3b11220d084%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-4-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:40	1599/1599	---M--	200	added ('OK')	image/png	etag:%2263f-5f3b111edaada%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-2.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-2.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:41	2051/2051	---M--	200	added ('OK')	image/png	etag:%22803-5f3b111ee9539%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-3.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:41	2313/2313	---M--	200	added ('OK')	image/png	etag:%22909-5f3b111eef2f9%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-4.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/counter-2-4.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:41	14770/14770	---M--	200	added ('OK')	image/jpeg	etag:%2239b2-5f3b1124782b3%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:41	17850/17850	---M--	200	added ('OK')	image/jpeg	etag:%2245ba-5f3b112479253%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:41	13183/13183	---M--	200	added ('OK')	image/jpeg	etag:%22337f-5f3b112487cb3%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-2-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-2-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:42	12333/12333	---M--	200	added ('OK')	image/jpeg	etag:%22302d-5f3b112488c53%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-2-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-2-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:42	463457/463457	---M--	200	added ('OK')	image/jpeg	etag:%2271261-5f3b1117b78aa%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:42	235758/235758	---M--	200	added ('OK')	image/png	etag:%22398ee-5f3b112399839%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-2-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-2-1.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:42	245871/245871	---M--	200	added ('OK')	image/png	etag:%223c06f-5f3b1123a0599%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-2-2.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-2-2.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:43	246316/246316	---M--	200	added ('OK')	image/png	etag:%223c22c-5f3b1123bbb18%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-2-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-2-3.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:43	245314/245314	---M--	200	added ('OK')	image/png	etag:%223be42-5f3b1123c2878%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-2-4.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-2-4.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:43	245664/245664	---M--	200	added ('OK')	image/png	etag:%223bfa0-5f3b1123dfd37%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-2-5.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-2-5.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:43	265614/265614	---M--	200	added ('OK')	image/png	etag:%2240d8e-5f3b1123e6a97%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-2-6.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-2-6.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:43	103353/103353	---M--	200	added ('OK')	image/svg+xml	etag:%22193b9-5f3b11256190d%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-1.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:44	55234/55234	---M--	200	added ('OK')	image/svg+xml	etag:%22d7c2-5f3b11255da8d%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-2.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:44	149023/149023	---M--	200	added ('OK')	image/svg+xml	etag:%222461f-5f3b1125770cc%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-3.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:44	157934/157934	---M--	200	added ('OK')	image/svg+xml	etag:%22268ee-5f3b11257beec%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-4.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-4.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:44	119527/119527	---M--	200	added ('OK')	image/svg+xml	etag:%221d2e7-5f3b11258d82c%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-5.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-5.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:45	316395/316395	---M--	200	added ('OK')	image/svg+xml	etag:%224d3eb-5f3b11259c28b%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-6.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/p-t-2-6.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:45	17746/17746	---M--	200	added ('OK')	image/svg+xml	etag:%224552-5f3b111c18a0c%22	https://html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-1.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:45	7943/7943	---M--	200	added ('OK')	image/svg+xml	etag:%221f07-5f3b111c2746c%22	https://html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-2.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:45	66900/66900	---M--	200	added ('OK')	image/svg+xml	etag:%2210554-5f3b111c2c28c%22	https://html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-3.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:45	37718/37718	---M--	200	added ('OK')	image/svg+xml	etag:%229356-5f3b111c38dac%22	https://html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-4.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-4.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:46	97658/97658	---M--	200	added ('OK')	image/svg+xml	etag:%2217d7a-5f3b111c4f50b%22	https://html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-5.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-5.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:46	41327/41327	---M--	200	added ('OK')	image/svg+xml	etag:%22a16f-5f3b111c523eb%22	https://html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-6.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-6.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:46	78351/78351	---M--	200	added ('OK')	image/svg+xml	etag:%221320f-5f3b111c62d8a%22	https://html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-7.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/brand/brand-1-7.svg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:46	78022/78022	---M--	200	added ('OK')	image/jpeg	etag:%22130c6-5f3b1117e5709%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/contact-bg-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/contact-bg-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:47	8648/8648	---M--	200	added ('OK')	image/jpeg	etag:%2221c8-5f3b111d93882%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:47	41394/41394	---M--	200	added ('OK')	image/jpeg	etag:%22a1b2-5f3b111da22e2%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:47	31497/31497	---M--	200	added ('OK')	image/jpeg	etag:%227b09-5f3b111da51c2%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:47	29306/29306	---M--	200	added ('OK')	image/jpeg	etag:%22727a-5f3b111db2c81%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:47	34003/34003	---M--	200	added ('OK')	image/jpeg	etag:%2284d3-5f3b111db6b01%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-5.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-5.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:48	21258/21258	---M--	200	added ('OK')	image/jpeg	etag:%22530a-5f3b111dc3621%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-6.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-2-6.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:48	346920/346920	---M--	200	added ('OK')	image/jpeg	etag:%2254b28-5f3b1117bc6ca%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-2-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:48	40441/40441	---M--	200	added ('OK')	image/jpeg	etag:%229df9-5f3b112438b15%22	https://html.vecurosoft.com/playrex/dark/assets/img/process/process-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/process/process-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:48	18562/18562	---M--	200	added ('OK')	image/png	etag:%224882-5f3b111f1d158%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/process-i-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/process-i-1-1.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:49	32681/32681	---M--	200	added ('OK')	image/jpeg	etag:%227fa9-5f3b112438b15%22	https://html.vecurosoft.com/playrex/dark/assets/img/process/process-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/process/process-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:49	21038/21038	---M--	200	added ('OK')	image/png	etag:%22522e-5f3b111f26d98%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/process-i-1-2.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/process-i-1-2.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:49	35564/35564	---M--	200	added ('OK')	image/jpeg	etag:%228aec-5f3b112448514%22	https://html.vecurosoft.com/playrex/dark/assets/img/process/process-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/process/process-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:49	18529/18529	---M--	200	added ('OK')	image/png	etag:%224861-5f3b111f2cb57%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/process-i-1-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/process-i-1-3.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:49	3921/3921	---M--	200	added ('OK')	image/png	etag:%22f51-5f3b111e9075c%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/blockquote.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/blockquote.png	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:50	219490/219490	---M--	200	added ('OK')	image/jpeg	etag:%2235962-5f3b11184fe26%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/footer-bg-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/footer-bg-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-2.html)
12:42:50	456414/456414	---M--	200	added ('OK')	image/jpeg	etag:%226f6de-5f3b1126df663%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:51	583465/583465	---M--	200	added ('OK')	image/jpeg	etag:%228e729-5f3b112727aa1%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:51	670164/670164	---M--	200	added ('OK')	image/jpeg	etag:%22a39d4-5f3b11272d861%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:51	437756/437756	---M--	200	added ('OK')	image/jpeg	etag:%226adfc-5f3b112750ae0%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:51	119668/119668	---M--	200	added ('OK')	image/svg+xml	etag:%221d374-5f3b1120e234c%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-1.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:51	157646/157646	---M--	200	added ('OK')	image/svg+xml	etag:%22267ce-5f3b11210b38b%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-5.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-5.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:51	316775/316775	---M--	200	added ('OK')	image/svg+xml	etag:%224d567-5f3b1120ecf2b%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-2.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:52	103527/103527	---M--	200	added ('OK')	image/svg+xml	etag:%2219467-5f3b112114fca%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-6.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-6.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:52	47963/47963	---M--	200	added ('OK')	image/svg+xml	etag:%22bb5b-5f3b1120f3c8b%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-3.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
